task_key,method_family,compression_ratio,retained_budget,n_official_tasks,Acc,CIF,ERR,ECov,DRR,delta_NLL,GPR
ruler_multivalue_niah,recency_attention_sink_pruning,0.75,0.25,1,0.2425,0.94,0.2502083333333333,0.2525,N/A,0.5649778415982892,0.8171531413878338
ruler_single_niah,adaptive_headwise_pruning,0.25,0.75,3,0.9966666666666667,0.0033333333333333335,1.0,1.0,N/A,1.5293490103053255e-05,0.9999847526119536
ruler_single_niah,adaptive_headwise_pruning,0.5,0.5,3,0.89,0.11,1.0,1.0,N/A,0.04712540741592123,0.9640173896796624
ruler_single_niah,adaptive_headwise_pruning,0.75,0.25,3,0.6699999999999999,0.33,0.9991212360006686,1.0,N/A,0.40500846271301816,0.7804474794251659
ruler_single_niah,attention_observation_pruning,0.25,0.75,3,0.9899999999999999,0.01,1.0,1.0,N/A,0.0026499046116076155,0.9976748118124844
ruler_single_niah,attention_observation_pruning,0.5,0.5,3,0.8033333333333333,0.19666666666666666,1.0,1.0,N/A,0.11613666846354503,0.9190903210536868
ruler_single_niah,attention_observation_pruning,0.75,0.25,3,0.6766666666666666,0.3233333333333333,0.9992829425045696,1.0,N/A,0.4922034335253082,0.755726829023955
ruler_single_niah,budget_allocation_hierarchical,0.25,0.75,3,0.9899999999999999,0.01,1.0,1.0,N/A,0.0026499046116076155,0.9976748118124844
ruler_single_niah,budget_allocation_hierarchical,0.5,0.5,3,0.8033333333333333,0.19666666666666666,1.0,1.0,N/A,0.11613666846354503,0.9190903210536868
ruler_single_niah,budget_allocation_hierarchical,0.75,0.25,3,0.6766666666666666,0.3233333333333333,0.9992829425045696,1.0,N/A,0.4922034335253082,0.755726829023955
ruler_single_niah,chunk_semantic_preservation,0.25,0.75,3,0.9966666666666667,0.0033333333333333335,1.0,1.0,N/A,0.0016708692812979408,0.9986494204549753
ruler_single_niah,chunk_semantic_preservation,0.5,0.5,3,0.9733333333333333,0.02666666666666667,1.0,1.0,N/A,0.04088581291614235,0.9726702063855353
ruler_single_niah,chunk_semantic_preservation,0.75,0.25,3,0.9466666666666667,0.05333333333333334,0.9369973022146936,1.0,N/A,0.1399547637676535,0.9326244246501125
ruler_single_niah,hf_kv_cache_quantization,0.25,0.75,3,1.0,0.0,1.0,1.0,N/A,3.688641736593335e-07,0.9999996313007893
ruler_single_niah,hf_kv_cache_quantization,0.5,0.5,3,1.0,0.0,1.0,1.0,N/A,4.651653677321491e-07,0.9999995364867825
ruler_single_niah,hf_kv_cache_quantization,0.75,0.25,3,0.2833333333333333,0.7166666666666667,1.0,1.0,N/A,1.5791201428220498,0.4266681453540199
ruler_single_niah,key_channel_pruning,0.25,0.75,3,1.0,0.0,N/A,N/A,N/A,0.00016928056931428813,0.9998307541201615
ruler_single_niah,key_channel_pruning,0.5,0.5,3,0.0,1.0,1.0,1.0,N/A,8.090494179577187,0.001623648576087356
ruler_single_niah,key_channel_pruning,0.75,0.25,3,N/A,N/A,N/A,N/A,N/A,N/A,N/A
ruler_single_niah,key_space_signal_pruning,0.25,0.75,3,1.0,0.0,1.0,1.0,N/A,2.971041298832449e-06,0.9999970301781643
ruler_single_niah,key_space_signal_pruning,0.5,0.5,3,0.9966666666666667,0.0033333333333333335,1.0,1.0,N/A,0.00031688252385737604,0.9996971654451384
ruler_single_niah,key_space_signal_pruning,0.75,0.25,3,0.96,0.04,1.0,1.0,N/A,0.001619263523875882,0.9986045964983981
ruler_single_niah,last_query_attention_pruning,0.25,0.75,3,1.0,0.0,1.0,1.0,N/A,-2.098593508301031e-06,1.0000020993274157
ruler_single_niah,last_query_attention_pruning,0.5,0.5,3,1.0,0.0,1.0,1.0,N/A,-1.7208590462349424e-06,1.000001721629268
ruler_single_niah,last_query_attention_pruning,0.75,0.25,3,0.9700000000000001,0.03,0.9999275362318841,1.0,N/A,0.01386334162916169,0.9893213258886608
ruler_single_niah,recency_attention_sink_pruning,0.25,0.75,3,0.7533333333333333,0.24666666666666667,0.7533333333333333,0.7533333333333333,N/A,0.5882594394329013,0.7770319380434986
ruler_single_niah,recency_attention_sink_pruning,0.5,0.5,3,0.47333333333333333,0.5266666666666667,0.4741666666666666,0.4766666666666666,N/A,1.2662504291864582,0.5228282732209645
ruler_single_niah,recency_attention_sink_pruning,0.75,0.25,3,0.22333333333333336,0.7766666666666667,0.22205152979066023,0.22666666666666668,N/A,1.8928792424174536,0.29398333344692024
ruler_variable_tracking,adaptive_headwise_pruning,0.25,0.75,1,1.0,0.0,N/A,N/A,N/A,1.3841174604558581e-05,0.9999861922502251
